customer_id,country,customer_tier,join_date
C02159,United Kingdom,Silver,2022-01-18
C02160,Germany,Silver,2022-03-06
C02161,Canada,Bronze,2022-02-04
C02162,Canada,Gold,2022-05-01
C02163,United States,Silver,2022-11-27
C02164,Australia,Silver,2022-07-07
C02165,United Kingdom,Gold,2022-07-05
C02166,Mexico,Bronze,2022-07-16
C02167,Canada,Silver,2022-10-18
C02168,United States,Gold,2022-01-17
C02169,Canada,Silver,2022-11-06
C02170,United States,Bronze,2022-03-20
C02171,Canada,Silver,2022-12-14
C02172,United States,Bronze,2022-08-19
C02173,United States,Gold,2022-07-09
C02174,Australia,Gold,2022-07-10
C02175,United States,Silver,2022-08-16
C02176,Australia,Bronze,2022-02-09
C02177,United States,Bronze,2022-10-21
C02178,Canada,Gold,2022-03-12
C02179,Canada,Bronze,2022-09-29
C02180,United Kingdom,Bronze,2022-07-07
C02181,United States,Silver,2022-07-23
C02182,United States,Bronze,2022-06-10
C02183,United States,Gold,2022-11-29
C02184,United States,Bronze,2022-05-23
C02185,Canada,Bronze,2022-05-08
C02186,Brazil,Bronze,2022-02-28
C02187,Australia,Bronze,2022-01-14
C02188,Germany,Silver,2022-04-06
C02189,France,Bronze,2022-09-13
C02190,Canada,Silver,2022-09-23
C02191,United States,Silver,2022-07-18
C02192,Japan,Bronze,2022-10-15
C02193,Canada,Bronze,2022-03-02
C02194,United Kingdom,Bronze,2022-05-15
C02195,United States,Silver,2022-05-14
C02196,United States,Bronze,2022-12-27
C02197,United Kingdom,Bronze,2022-08-17
C02198,Australia,Gold,2022-04-20
C02199,United Kingdom,Silver,2022-11-10
C02200,United States,Silver,2022-05-27
C02201,Mexico,Silver,2022-12-22
C02202,United States,Bronze,2022-09-09
C02203,United States,Bronze,2022-04-13
C02204,United States,Bronze,2022-03-04
C02205,Germany,Bronze,2022-03-11
C02206,Japan,Silver,2022-02-07
C02207,United States,Bronze,2022-08-20
C02208,Australia,Silver,2022-03-30
C02209,United States,Bronze,2023-01-01
C02210,Japan,Silver,2022-08-16
C02211,Germany,Bronze,2022-02-14
C02212,France,Silver,2022-12-16
C02213,United States,Silver,2022-06-13
C02214,Mexico,Bronze,2022-12-08
C02215,Germany,Silver,2022-06-27
C02216,United States,Bronze,2022-12-30
C02217,France,Silver,2022-02-03
C02218,United States,Bronze,2022-10-09
C02219,Australia,Silver,2022-10-05
C02220,United States,Gold,2022-05-29
C02221,Germany,Silver,2022-06-03
C02222,United Kingdom,Silver,2022-03-22
C02223,United States,Silver,2022-12-31
C02224,United States,Silver,2022-12-30
C02225,United States,Silver,2022-12-25
C02226,United Kingdom,Gold,2022-11-23
C02227,United States,Bronze,2022-03-31
C02228,United Kingdom,Bronze,2022-07-05
C02229,United States,Silver,2022-09-18
C02230,United States,Bronze,2022-04-25
C02231,Germany,Bronze,2022-03-04
C02232,United States,Silver,2022-04-13
C02233,Japan,Bronze,2022-03-13
C02234,Australia,Silver,2022-05-02
C02235,Canada,Bronze,2022-09-10
C02236,United Kingdom,Gold,2022-01-14
C02237,Japan,Bronze,2022-07-04
C02238,United States,Bronze,2022-10-11
C02239,United States,Gold,2022-10-21
C02240,United States,Silver,2022-07-08
C02241,France,Bronze,2022-08-28
C02242,United States,Silver,2022-10-10
C02243,United Kingdom,Bronze,2022-03-08
C02244,Spain,Bronze,2022-11-10
C02245,Australia,Bronze,2022-02-14
C02246,United Kingdom,Bronze,2022-02-03
C02247,United States,Bronze,2022-06-08
C02248,Australia,Bronze,2022-07-23
C02249,United Kingdom,Silver,2022-09-03
C02250,United States,Silver,2022-09-27
C02251,United States,Silver,2022-07-30
C02252,Japan,Bronze,2022-07-29
C02253,Canada,Bronze,2022-10-22
C02254,France,Gold,2022-02-07
C02255,Australia,Bronze,2022-03-06
C02256,United Kingdom,Silver,2022-06-12
C02257,United Kingdom,Gold,2022-11-25
C02258,United States,Bronze,2022-02-07
C02259,United States,Silver,2022-08-19
C02260,United States,Bronze,2022-08-27
C02261,France,Silver,2022-12-15
C02262,Canada,Bronze,2022-09-22
C02263,Japan,Bronze,2022-06-26
C02264,United States,Gold,2022-03-07
C02265,Canada,Bronze,2022-10-10
C02266,Canada,Bronze,2022-11-24
C02267,United Kingdom,Silver,2022-10-28
C02268,Germany,Silver,2022-04-04
C02269,United States,Bronze,2022-03-08
C02270,United Kingdom,Silver,2022-08-10
C02271,United States,Silver,2022-09-15
C02272,United States,Gold,2022-01-29
C02273,United Kingdom,Silver,2022-03-05
C02274,Canada,Bronze,2022-09-23
C02275,Mexico,Silver,2022-03-20
C02276,Canada,Silver,2022-06-05
C02277,Germany,Silver,2022-03-26
C02278,United Kingdom,Silver,2022-03-24
C02279,Canada,Bronze,2022-06-15
C02280,United States,Silver,2022-12-30
C02281,United States,Bronze,2022-04-26
C02282,United States,Silver,2022-06-27
C02283,United Kingdom,Silver,2022-09-23
C02284,United States,Bronze,2022-05-26
C02285,United States,Silver,2022-02-10
C02286,United States,Bronze,2022-05-09
C02287,Mexico,Bronze,2022-04-11
C02288,United States,Gold,2022-11-22
C02289,United Kingdom,Gold,2022-10-10
C02290,United States,Bronze,2022-05-21
C02291,Canada,Silver,2022-03-06
C02292,United States,Silver,2022-11-17
C02293,United States,Gold,2022-06-05
C02294,United Kingdom,Gold,2022-11-11
C02295,United States,Bronze,2022-10-01
C02296,United States,Gold,2022-02-17
C02297,United States,Silver,2022-09-15
C02298,United States,Bronze,2022-11-25
C02299,United States,Silver,2022-03-28
C02300,United States,Gold,2022-10-31
C02301,France,Bronze,2022-10-25
C02302,United Kingdom,Gold,2022-03-20
C02303,United Kingdom,Bronze,2022-03-29
C02304,United States,Bronze,2022-12-04
C02305,Brazil,Silver,2022-11-16
C02306,United States,Bronze,2022-11-06
C02307,United States,Silver,2022-06-22
C02308,Canada,Silver,2022-10-16
C02309,United States,Bronze,2022-01-22
C02310,United States,Bronze,2022-01-15
C02311,United Kingdom,Silver,2022-02-11
C02312,Australia,Bronze,2022-01-24
C02313,United Kingdom,Bronze,2022-11-25
C02314,Germany,Bronze,2022-10-23
C02315,Spain,Bronze,2022-05-16
C02316,United States,Silver,2022-11-30
C02317,United States,Silver,2022-04-18
C02318,United States,Bronze,2022-10-20
C02319,United States,Gold,2022-08-02
C02320,United States,Bronze,2022-11-13
C02321,Japan,Silver,2022-11-24
C02322,Germany,Silver,2022-01-16
C02323,Canada,Silver,2022-09-12
C02324,United States,Bronze,2022-11-18
C02325,France,Gold,2022-10-07
C02326,Mexico,Bronze,2022-05-29
C02327,France,Gold,2022-11-25
C02328,United States,Silver,2022-06-04
C02329,Canada,Silver,2022-09-05
C02330,United States,Bronze,2022-05-06
C02331,United States,Silver,2022-12-17
C02332,United States,Silver,2022-07-27
C02333,Canada,Gold,2022-06-02
C02334,Canada,Silver,2022-08-21
C02335,United States,Bronze,2022-02-07
C02336,United States,Bronze,2022-12-19
C02337,United Kingdom,Silver,2022-01-31
C02338,United States,Bronze,2022-03-22
C02339,United States,Bronze,2022-08-14
C02340,United States,Gold,2022-08-01
C02341,Germany,Bronze,2022-09-05
C02342,United States,Bronze,2022-08-26
C02343,United States,Gold,2022-04-15
C02344,United States,Silver,2022-06-24
C02345,Brazil,Bronze,2022-11-07
C02346,Canada,Bronze,2022-03-15
C02347,Canada,Gold,2022-06-10
C02348,United States,Silver,2022-06-13
C02349,United Kingdom,Silver,2022-06-26
C02350,United States,Bronze,2022-07-24
C02351,Canada,Bronze,2022-03-08
C02352,Japan,Bronze,2022-07-09
C02353,Canada,Silver,2022-09-21
C02354,Australia,Bronze,2022-10-15
C02355,Germany,Bronze,2022-02-24
C02356,United States,Silver,2022-06-13
C02357,Japan,Silver,2022-05-04
C02358,United States,Bronze,2022-08-27
C02359,United Kingdom,Bronze,2022-03-04
C02360,United States,Silver,2022-05-17
C02361,United States,Bronze,2022-08-19
C02362,United States,Silver,2022-05-07
C02363,United States,Bronze,2022-03-14
C02364,United Kingdom,Bronze,2022-02-19
C02365,United Kingdom,Bronze,2022-01-26
C02366,United States,Bronze,2022-05-29
C02367,United States,Bronze,2022-07-16
C02368,United Kingdom,Silver,2022-11-12
C02369,United States,Bronze,2022-08-03
C02370,Germany,Silver,2022-05-08
C02371,Canada,Silver,2022-03-23
C02372,Australia,Silver,2022-06-17
C02373,Canada,Silver,2022-10-23
C02374,United States,Bronze,2022-06-10
C02375,Canada,Silver,2022-04-08
C02376,United States,Bronze,2022-03-23
C02377,United States,Bronze,2022-09-13
C02378,France,Silver,2022-09-21
C02379,United States,Bronze,2022-08-28
C02380,France,Silver,2022-09-13
C02381,France,Silver,2022-06-07
C02382,Australia,Bronze,2022-09-12
C02383,Japan,Silver,2022-01-12
C02384,United States,Gold,2022-02-16
C02385,United States,Bronze,2022-07-21
C02386,United Kingdom,Bronze,2022-09-16
C02387,United States,Silver,2022-08-23
C02388,Canada,Bronze,2022-05-04
C02389,Germany,Bronze,2022-04-21
C02390,Canada,Bronze,2022-10-26
C02391,United States,Gold,2022-06-30
C02392,United States,Bronze,2022-01-25
C02393,United States,Bronze,2022-01-26
C02394,United States,Bronze,2022-05-25
C02395,Japan,Bronze,2022-09-11
C02396,United States,Silver,2022-11-02
C02397,United States,Gold,2022-12-01
C02398,United States,Silver,2022-12-11
C02399,Canada,Silver,2022-08-29
C02400,Canada,Bronze,2022-05-27
C02401,United States,Silver,2022-10-02
C02402,United States,Bronze,2022-01-05
C02403,United States,Bronze,2022-02-25
C02404,United States,Silver,2022-08-09
C02405,Canada,Silver,2022-03-10
C02406,Canada,Bronze,2022-05-16
C02407,United States,Bronze,2022-07-07
C02408,United States,Silver,2022-07-26
C02409,Spain,Silver,2022-07-07
C02410,United Kingdom,Bronze,2022-01-24
C02411,Canada,Bronze,2022-07-25
C02412,United States,Silver,2022-01-27
C02413,United Kingdom,Bronze,2022-10-19
C02414,United States,Gold,2022-10-15
C02415,United Kingdom,Gold,2022-04-10
C02416,Mexico,Silver,2022-07-05
C02417,United States,Silver,2022-10-11
C02418,United States,Silver,2022-05-28
C02419,United States,Silver,2022-02-07
C02420,United States,Silver,2022-07-17
C02421,United States,Silver,2022-09-16
C02422,United States,Silver,2022-08-19
C02423,Germany,Bronze,2022-10-09
C02424,United Kingdom,Silver,2022-05-24
C02425,United States,Silver,2022-11-16
C02426,Japan,Bronze,2022-12-15
C02427,United States,Bronze,2022-11-09
C02428,Mexico,Silver,2022-03-02
C02429,United States,Bronze,2022-03-07
C02430,Japan,Bronze,2022-02-19
C02431,Canada,Bronze,2022-07-21
C02432,France,Gold,2022-07-11
C02433,Spain,Bronze,2022-06-23
C02434,United States,Gold,2022-10-13
C02435,Mexico,Bronze,2022-07-07
C02436,United States,Bronze,2022-03-15
C02437,United States,Silver,2022-04-12
C02438,United States,Bronze,2022-11-05
C02439,United Kingdom,Gold,2022-09-18
C02440,United States,Bronze,2022-07-25
C02441,United Kingdom,Silver,2022-09-14
C02442,United Kingdom,Silver,2022-01-21
C02443,Germany,Gold,2022-01-24
C02444,Australia,Bronze,2022-01-20
C02445,United States,Gold,2022-03-12
C02446,United States,Silver,2023-01-01
C02447,United States,Silver,2022-06-20
C02448,United States,Bronze,2022-08-31
C02449,United States,Bronze,2022-09-23
C02450,United States,Gold,2022-08-22
C02451,United States,Silver,2022-03-18
C02452,Mexico,Silver,2022-11-07
C02453,United Kingdom,Silver,2022-09-21
C02454,United States,Silver,2022-03-13
C02455,United Kingdom,Bronze,2022-06-17
C02456,United States,Silver,2022-11-10
C02457,United States,Silver,2022-06-13
C02458,Canada,Silver,2022-03-25
C02459,United Kingdom,Bronze,2022-07-21
C02460,United States,Bronze,2022-11-12
C02461,Spain,Bronze,2022-06-03
C02462,Japan,Silver,2022-10-31
C02463,Canada,Gold,2022-06-22
C02464,United Kingdom,Silver,2022-09-17
C02465,Canada,Silver,2022-09-18
C02466,United States,Bronze,2022-09-30
C02467,United States,Bronze,2022-09-08
C02468,United States,Bronze,2022-12-29
C02469,United Kingdom,Bronze,2022-10-16
C02470,United Kingdom,Silver,2022-06-03
C02471,United States,Bronze,2022-09-01
C02472,Mexico,Silver,2022-01-09
C02473,Japan,Gold,2022-07-08
C02474,Germany,Bronze,2022-06-19
C02475,United Kingdom,Gold,2022-12-11
C02476,Australia,Silver,2022-02-26
C02477,United States,Silver,2022-08-02
C02478,France,Bronze,2022-10-26
C02479,United States,Bronze,2022-06-07
C02480,France,Silver,2022-12-19
C02481,United States,Bronze,2022-11-19
C02482,Australia,Silver,2022-01-14
C02483,Brazil,Silver,2022-11-02
C02484,United States,Bronze,2022-08-31
C02485,United Kingdom,Bronze,2022-05-16
C02486,Spain,Bronze,2022-12-02
C02487,United Kingdom,Silver,2022-10-24
C02488,Australia,Bronze,2022-10-23
C02489,United Kingdom,Bronze,2022-04-27
C02490,United States,Bronze,2022-01-27
C02491,United States,Silver,2022-10-26
C02492,United States,Bronze,2022-09-03
C02493,Germany,Bronze,2022-03-29
C02494,United States,Silver,2022-09-26
C02495,United Kingdom,Silver,2022-11-19
C02496,United Kingdom,Silver,2022-11-14
C02497,United Kingdom,Bronze,2022-07-14
C02498,Australia,Bronze,2022-03-17
C02499,Spain,Bronze,2022-12-15
C02500,United States,Bronze,2022-05-05
C02501,France,Bronze,2022-01-17
C02502,Germany,Gold,2022-10-21
C02503,United Kingdom,Silver,2022-12-25
C02504,Mexico,Silver,2022-02-26
C02505,United States,Silver,2022-04-08
C02506,United States,Silver,2022-01-10
C02507,Australia,Bronze,2022-08-14
C02508,United States,Silver,2022-06-10
C02509,Australia,Silver,2022-08-03
C02510,Japan,Silver,2022-03-19
C02511,United States,Gold,2022-07-31
C02512,Japan,Bronze,2022-12-20
C02513,United States,Bronze,2022-04-15
C02514,United Kingdom,Bronze,2022-07-30
C02515,Canada,Gold,2022-09-14
C02516,Brazil,Bronze,2022-11-10
C02517,United States,Bronze,2022-08-30
C02518,United Kingdom,Bronze,2022-02-01
C02519,Canada,Gold,2022-12-28
C02520,Germany,Bronze,2022-03-12
C02521,Canada,Bronze,2022-09-23
C02522,United States,Bronze,2022-04-17
C02523,United States,Bronze,2022-10-15
C02524,United States,Silver,2022-06-16
C02525,France,Bronze,2022-12-06
C02526,United States,Gold,2022-09-02
C02527,United States,Bronze,2022-09-27
C02528,Mexico,Gold,2022-07-12
C02529,United States,Silver,2022-06-10
C02530,Spain,Silver,2022-03-30
C02531,Canada,Bronze,2022-08-24
C02532,France,Gold,2022-09-30
C02533,United States,Bronze,2022-06-25
C02534,United States,Bronze,2022-10-07
C02535,Germany,Silver,2022-07-01
C02536,Australia,Gold,2022-12-13
C02537,Germany,Gold,2022-12-15
C02538,United States,Bronze,2022-11-26
C02539,Germany,Bronze,2022-12-21
C02540,Germany,Silver,2022-05-16
C02541,Canada,Gold,2022-11-09
C02542,Germany,Bronze,2022-09-05
C02543,Australia,Bronze,2022-04-09
C02544,Canada,Bronze,2022-05-07
C02545,United States,Bronze,2022-05-23
C02546,United Kingdom,Gold,2022-10-13
C02547,United States,Gold,2022-06-02
C02548,United States,Gold,2022-04-26
C02549,United States,Silver,2022-06-02
C02550,United States,Gold,2022-05-28
C02551,United States,Silver,2022-12-27
C02552,United States,Silver,2022-04-17
C02553,France,Bronze,2022-12-20
C02554,Brazil,Bronze,2022-12-27
C02555,United States,Bronze,2022-09-08
C02556,Mexico,Bronze,2022-06-12
C02557,United Kingdom,Gold,2022-09-03
C02558,United States,Bronze,2022-06-28
C02559,United States,Silver,2022-10-14
C02560,United Kingdom,Bronze,2022-05-21
C02561,France,Silver,2022-05-28
C02562,Germany,Bronze,2022-03-04
C02563,United States,Silver,2022-10-21
C02564,United States,Silver,2022-12-13
C02565,United States,Bronze,2022-10-06
C02566,United States,Gold,2022-07-14
C02567,United States,Bronze,2022-07-22
C02568,United States,Bronze,2022-06-26
C02569,France,Bronze,2022-03-16
C02570,Brazil,Bronze,2022-05-29
C02571,United States,Bronze,2022-01-22
C02572,Japan,Gold,2022-05-28
C02573,United States,Bronze,2023-01-01
C02574,United Kingdom,Bronze,2022-02-10
C02575,United States,Bronze,2022-06-27
C02576,Canada,Gold,2022-08-15
C02577,Mexico,Bronze,2022-12-02
C02578,Canada,Bronze,2022-05-12
C02579,United States,Bronze,2022-09-03
C02580,Canada,Silver,2022-04-20
C02581,United States,Gold,2022-04-14
C02582,Japan,Silver,2022-10-03
C02583,United Kingdom,Bronze,2022-05-19
C02584,United States,Bronze,2022-10-15
C02585,United Kingdom,Silver,2022-12-23
C02586,Canada,Gold,2022-05-20
C02587,United States,Silver,2022-03-12
C02588,Canada,Silver,2022-02-25
C02589,United States,Bronze,2022-11-12
C02590,Germany,Bronze,2022-10-28
C02591,France,Silver,2022-05-03
C02592,France,Bronze,2022-05-05
C02593,United Kingdom,Gold,2022-01-26
C02594,United Kingdom,Bronze,2022-12-09
C02595,United States,Silver,2022-09-29
C02596,France,Silver,2022-04-26
C02597,United States,Silver,2022-11-23
C02598,United Kingdom,Bronze,2022-04-30
C02599,United States,Bronze,2022-01-27
C02600,United States,Bronze,2022-02-21
C02601,Canada,Silver,2022-07-31
C02602,United States,Silver,2022-06-19
C02603,Germany,Gold,2022-08-30
C02604,United States,Bronze,2022-02-21
C02605,United States,Gold,2022-12-15
C02606,United Kingdom,Bronze,2022-03-12
C02607,United States,Bronze,2022-01-03
C02608,United States,Bronze,2022-10-09
C02609,Germany,Silver,2022-03-22
C02610,United States,Silver,2022-07-28
C02611,Australia,Gold,2022-12-01
C02612,United States,Bronze,2022-09-01
C02613,United States,Bronze,2022-09-02
C02614,Germany,Silver,2022-11-30
C02615,United States,Silver,2022-04-13
C02616,United States,Bronze,2022-05-28
C02617,United States,Bronze,2022-06-14
C02618,United States,Silver,2022-05-27
C02619,Australia,Bronze,2022-11-27
C02620,United States,Silver,2022-01-31
C02621,France,Gold,2022-02-15
C02622,Japan,Bronze,2022-11-30
C02623,United States,Bronze,2022-10-21
C02624,Japan,Bronze,2022-04-29
C02625,United States,Gold,2022-10-01
C02626,Mexico,Bronze,2022-01-20
C02627,United States,Silver,2022-03-31
C02628,Canada,Silver,2022-08-02
C02629,United Kingdom,Bronze,2022-04-01
C02630,United States,Gold,2022-01-19
C02631,Canada,Bronze,2022-07-23
C02632,Germany,Bronze,2022-09-11
C02633,United States,Silver,2022-04-06
C02634,United States,Silver,2022-05-29
C02635,Germany,Silver,2022-01-20
C02636,Canada,Gold,2022-01-05
C02637,Mexico,Bronze,2022-06-02
C02638,Germany,Bronze,2022-10-18
C02639,Mexico,Gold,2022-11-05
C02640,Germany,Gold,2022-02-24
C02641,United States,Bronze,2022-06-21
C02642,United States,Bronze,2022-05-26
C02643,France,Silver,2022-08-21
C02644,Canada,Silver,2022-11-25
C02645,United States,Bronze,2022-10-06
C02646,United States,Silver,2022-09-26
C02647,Mexico,Gold,2022-09-10
C02648,United Kingdom,Bronze,2022-03-10
C02649,United States,Bronze,2022-09-16
C02650,United Kingdom,Bronze,2022-08-28
C02651,United States,Bronze,2022-05-20
C02652,United States,Bronze,2022-04-09
C02653,United States,Silver,2022-02-27
C02654,United States,Silver,2022-06-19
C02655,Germany,Gold,2022-03-25
C02656,United States,Gold,2022-08-23
C02657,France,Bronze,2022-11-28
C02658,Australia,Bronze,2022-05-12
C02659,United States,Bronze,2022-04-06
C02660,Canada,Bronze,2022-01-08
C02661,United Kingdom,Silver,2022-06-22
C02662,Japan,Gold,2022-06-01
C02663,United States,Bronze,2022-10-18
C02664,Canada,Bronze,2022-12-12
C02665,Canada,Bronze,2022-04-09
C02666,United States,Bronze,2022-03-31
C02667,United States,Bronze,2022-11-09
C02668,Canada,Bronze,2022-11-24
C02669,Germany,Gold,2022-07-27
C02670,United States,Bronze,2022-08-07
C02671,Canada,Bronze,2022-09-21
C02672,United States,Silver,2022-06-17
C02673,Germany,Bronze,2022-02-14
C02674,United States,Silver,2022-07-25
C02675,Japan,Bronze,2022-12-09
C02676,United States,Gold,2022-02-18
C02677,United States,Bronze,2022-04-05
C02678,United States,Silver,2022-03-13
C02679,United States,Bronze,2022-09-02
C02680,United Kingdom,Silver,2022-06-15
C02681,United States,Silver,2022-05-08
C02682,Australia,Silver,2022-01-04
C02683,United States,Bronze,2022-05-14
C02684,United States,Silver,2022-07-16
C02685,United States,Gold,2022-05-01
C02686,United States,Bronze,2022-08-17
C02687,United States,Bronze,2022-05-17
C02688,United States,Bronze,2022-06-18
C02689,United Kingdom,Gold,2022-06-04
C02690,United States,Bronze,2022-10-26
C02691,United Kingdom,Silver,2022-10-21
C02692,United Kingdom,Silver,2022-01-06
C02693,United States,Bronze,2022-05-14
C02694,United Kingdom,Bronze,2022-12-01
C02695,Mexico,Bronze,2022-07-04
C02696,United Kingdom,Silver,2022-12-21
C02697,Canada,Silver,2022-05-01
C02698,United States,Silver,2022-02-01
C02699,France,Bronze,2022-12-08
C02700,France,Silver,2022-03-02
C02701,United Kingdom,Silver,2022-08-27
C02702,Mexico,Silver,2022-06-07
C02703,United States,Bronze,2022-03-23
C02704,United States,Silver,2022-07-27
C02705,France,Bronze,2022-12-18
C02706,France,Silver,2022-09-15
C02707,United States,Bronze,2022-12-27
C02708,United States,Gold,2022-06-09
C02709,United States,Bronze,2022-12-20
C02710,United States,Bronze,2022-03-02
C02711,France,Silver,2022-11-24
C02712,United Kingdom,Bronze,2022-06-01
C02713,United States,Silver,2022-07-08
C02714,United States,Bronze,2022-11-11
C02715,United States,Bronze,2022-04-24
C02716,United States,Silver,2022-04-23
C02717,Canada,Silver,2022-03-10
C02718,Mexico,Silver,2022-09-02
C02719,Australia,Gold,2022-03-20
C02720,United States,Gold,2022-08-21
C02721,Japan,Gold,2022-11-07
C02722,France,Silver,2022-07-11
C02723,France,Bronze,2022-08-01
C02724,United Kingdom,Gold,2022-12-26
C02725,United States,Gold,2022-10-09
C02726,United States,Bronze,2022-08-30
C02727,United States,Silver,2022-10-03
C02728,United States,Gold,2022-12-07
C02729,United States,Silver,2022-04-22
C02730,United Kingdom,Bronze,2022-05-07
C02731,Germany,Bronze,2022-12-15
C02732,United Kingdom,Silver,2022-11-02
C02733,United States,Bronze,2022-02-11
C02734,Mexico,Bronze,2022-09-27
C02735,Brazil,Bronze,2022-08-17
C02736,France,Bronze,2022-09-28
C02737,Spain,Bronze,2022-12-27
C02738,United Kingdom,Silver,2022-07-05
C02739,Mexico,Gold,2022-02-09
C02740,United States,Silver,2022-10-16
C02741,United States,Bronze,2022-02-27
C02742,United States,Bronze,2022-02-01
C02743,United States,Bronze,2022-10-08
C02744,United States,Bronze,2022-09-16
C02745,Canada,Silver,2022-04-14
C02746,France,Bronze,2022-10-21
C02747,United Kingdom,Bronze,2022-10-02
C02748,United States,Bronze,2022-03-18
C02749,France,Bronze,2022-03-26
C02750,Canada,Bronze,2022-06-17
C02751,United States,Silver,2022-09-24
C02752,Canada,Bronze,2022-08-15
C02753,United States,Gold,2022-03-01
C02754,United States,Bronze,2022-12-15
C02755,Japan,Bronze,2022-04-16
C02756,United States,Silver,2022-10-26
C02757,United Kingdom,Bronze,2022-09-08
C02758,Japan,Silver,2022-02-16
C02759,Germany,Silver,2022-09-19
C02760,United States,Silver,2022-08-17
C02761,United States,Bronze,2022-01-29
C02762,United States,Bronze,2022-08-21
C02763,Canada,Bronze,2022-03-09
C02764,United States,Silver,2022-09-20
C02765,United States,Bronze,2022-08-01
C02766,Mexico,Bronze,2022-08-22
C02767,United Kingdom,Silver,2022-10-16
C02768,United States,Gold,2022-01-30
C02769,United Kingdom,Silver,2022-10-14
C02770,Canada,Bronze,2022-08-25
C02771,United States,Bronze,2022-12-11
C02772,United States,Bronze,2022-06-07
C02773,France,Silver,2022-01-12
C02774,United Kingdom,Bronze,2022-07-22
C02775,United Kingdom,Gold,2022-05-11
C02776,United States,Silver,2022-01-02
C02777,United States,Bronze,2022-04-22
C02778,United States,Gold,2022-10-24
C02779,United States,Bronze,2022-02-07
C02780,United States,Silver,2022-01-24
C02781,United States,Bronze,2022-08-05
C02782,Australia,Silver,2022-06-26
C02783,Spain,Bronze,2022-12-25
C02784,France,Gold,2022-02-02
C02785,Australia,Gold,2022-10-05
C02786,United States,Bronze,2022-01-31
C02787,Mexico,Silver,2022-02-05
C02788,United States,Bronze,2022-08-30
C02789,Mexico,Bronze,2022-01-17
C02790,Spain,Silver,2022-05-27
C02791,Germany,Silver,2022-07-29
C02792,Spain,Bronze,2022-04-03
C02793,United Kingdom,Bronze,2022-03-11
C02794,United States,Bronze,2022-11-25
C02795,United States,Bronze,2022-11-27
C02796,United Kingdom,Bronze,2022-08-04
C02797,United States,Gold,2022-07-11
C02798,Canada,Bronze,2022-07-15
C02799,Spain,Bronze,2022-08-18
C02800,United States,Silver,2022-07-13
C02801,France,Silver,2022-07-12
C02802,Japan,Gold,2022-02-11
C02803,Brazil,Silver,2022-12-16
C02804,Mexico,Bronze,2022-12-05
C02805,United Kingdom,Silver,2022-10-04
C02806,Mexico,Gold,2022-03-10
C02807,Germany,Silver,2022-12-01
C02808,United States,Bronze,2022-06-28
C02809,United Kingdom,Bronze,2022-03-02
C02810,Germany,Silver,2022-04-02
C02811,United States,Silver,2022-10-03
C02812,Canada,Bronze,2022-07-21
C02813,Canada,Bronze,2022-09-28
C02814,United States,Silver,2022-03-07
C02815,United Kingdom,Gold,2022-04-25
C02816,France,Gold,2022-01-02
C02817,United Kingdom,Gold,2022-01-12
C02818,United States,Bronze,2022-06-02
C02819,United States,Bronze,2022-08-26
C02820,United States,Silver,2022-12-11
C02821,Brazil,Bronze,2022-10-06
C02822,United States,Silver,2022-08-06
C02823,Canada,Bronze,2022-09-30
C02824,United States,Bronze,2022-07-14
C02825,United States,Silver,2022-04-28
C02826,Australia,Silver,2022-05-07
C02827,Germany,Bronze,2022-08-24
C02828,United States,Gold,2022-06-27
C02829,United States,Silver,2022-03-21
C02830,United States,Bronze,2022-05-22
C02831,United Kingdom,Bronze,2022-04-07
C02832,Canada,Silver,2022-02-27
C02833,United States,Bronze,2022-01-17
C02834,United States,Silver,2022-12-05
C02835,United States,Bronze,2022-08-03
C02836,Japan,Bronze,2022-11-11
C02837,Spain,Bronze,2022-01-09
C02838,United States,Silver,2022-05-04
C02839,Germany,Bronze,2022-04-16
C02840,United States,Bronze,2022-02-04
C02841,United States,Silver,2022-02-21
C02842,Germany,Gold,2022-11-01
C02843,Japan,Gold,2022-01-18
C02844,Mexico,Gold,2022-08-17
C02845,United Kingdom,Bronze,2022-11-03
C02846,United States,Silver,2022-12-11
C02847,France,Silver,2022-12-27
C02848,United States,Bronze,2022-01-25
C02849,United Kingdom,Silver,2022-05-06
C02850,United States,Bronze,2022-01-23
C02851,Canada,Silver,2022-07-25
C02852,United States,Bronze,2022-08-13
C02853,United States,Bronze,2022-04-30
C02854,Japan,Bronze,2022-10-04
C02855,United States,Silver,2022-04-22
C02856,United Kingdom,Bronze,2022-01-29
C02857,United States,Gold,2022-03-13
C02858,United States,Gold,2022-09-15
C02859,United States,Gold,2022-05-29
C02860,United States,Bronze,2022-04-30
C02861,Australia,Silver,2022-10-22
C02862,United States,Bronze,2022-06-13
C02863,Mexico,Gold,2022-10-23
C02864,United Kingdom,Silver,2022-11-03
C02865,United States,Bronze,2022-12-11
C02866,United Kingdom,Silver,2022-06-14
C02867,United Kingdom,Bronze,2022-05-02
C02868,Germany,Silver,2022-06-04
C02869,United States,Bronze,2022-03-15
C02870,United States,Bronze,2022-12-05
C02871,Japan,Silver,2022-09-24
C02872,Brazil,Silver,2022-04-24
C02873,Japan,Bronze,2022-07-31
C02874,United States,Bronze,2022-06-03
C02875,France,Silver,2022-05-21
C02876,United Kingdom,Silver,2022-02-01
C02877,United Kingdom,Bronze,2022-10-13
C02878,United States,Bronze,2022-10-30
